   0.104566D-03  -0.384157D-01   0.347689D+00
  -0.384157D-01  -0.617619D-04   0.257326D-04
   0.347689D+00   0.257326D-04   0.362999D-05
   0.159203D+00   0.933768D-05   0.149820D-03
   0.933768D-05   0.135657D+00  -0.534931D-01
   0.149820D-03  -0.534931D-01   0.594773D-03
   0.236727D+01   0.481859D-04  -0.143062D-04
   0.481859D-04   0.334556D+00   0.242001D-01
  -0.143062D-04   0.242001D-01   0.489502D-01
   0.262952D-04  -0.165525D+00  -0.880020D-01
  -0.165525D+00  -0.297328D-04  -0.986577D-05
  -0.880020D-01  -0.986577D-05   0.000000D+00
  -0.458315D-05   0.273396D-01   0.656454D-01
   0.273396D-01   0.316846D-04   0.981219D-05
   0.656454D-01   0.981219D-05  -0.111209D-05
  -0.197557D+00   0.132355D-04   0.000000D+00
   0.132355D-04  -0.748902D-01   0.178180D-01
   0.000000D+00   0.178180D-01   0.386693D-02
  -0.960511D-04  -0.607631D-02  -0.965927D-01
  -0.607631D-02   0.406329D-04  -0.385110D-05
  -0.965927D-01  -0.385110D-05   0.205302D-05
   0.871745D+00   0.151986D-04  -0.249532D-05
   0.151986D-04   0.239465D+00   0.133412D+00
  -0.249532D-05   0.133412D+00   0.460922D-01
  -0.212897D-04   0.532167D+00   0.439914D-01
   0.532167D+00   0.171885D-04   0.000000D+00
   0.439914D-01   0.000000D+00   0.107470D-05
   0.168445D-05  -0.162870D-01   0.604277D-01
  -0.162870D-01   0.396112D-05  -0.349592D-05
   0.604277D-01  -0.349592D-05  -0.358838D-05
  -0.851894D+00  -0.792203D-05   0.320418D-05
  -0.792203D-05  -0.528485D+00  -0.730004D-01
   0.320418D-05  -0.730004D-01  -0.154602D-01
   0.139706D+00   0.920171D-05  -0.215081D-05
   0.920171D-05  -0.121145D-01   0.138678D-01
  -0.215081D-05   0.138678D-01  -0.864563D-03
   0.129085D-04  -0.908859D-01   0.715252D-01
  -0.908859D-01   0.944083D-04   0.646995D-05
   0.715252D-01   0.646995D-05   0.466476D-05
   0.225880D+00   0.144404D-05   0.000000D+00
   0.144404D-05   0.135148D+00  -0.229209D+00
   0.000000D+00  -0.229209D+00   0.921473D-03
   0.145548D-01   0.000000D+00  -0.862921D-05
   0.000000D+00   0.150924D+00   0.152967D+00
  -0.862921D-05   0.152967D+00   0.200241D-01
   0.152854D-05   0.517654D+00   0.921781D-01
   0.517654D+00  -0.207283D-04  -0.593674D-05
   0.921781D-01  -0.593674D-05   0.000000D+00
   0.000000D+00   0.148618D+00   0.217086D-01
   0.148618D+00  -0.987306D-05  -0.140851D-05
   0.217086D-01  -0.140851D-05   0.000000D+00
   0.259741D+00  -0.276156D-05  -0.497060D-05
  -0.276156D-05   0.278286D-01   0.982235D-01
  -0.497060D-05   0.982235D-01  -0.765382D-03
   0.180990D-04  -0.462205D-01  -0.298930D-01
  -0.462205D-01  -0.444776D-04  -0.264082D-05
  -0.298930D-01  -0.264082D-05   0.181510D-05
  -0.305782D-01  -0.302891D-04   0.603291D-05
  -0.302891D-04   0.141379D+00  -0.179757D+00
   0.603291D-05  -0.179757D+00   0.210694D+00
  -0.372896D-04   0.513286D+00  -0.181467D+00
   0.513286D+00   0.406968D-04  -0.159192D-04
  -0.181467D+00  -0.159192D-04   0.802469D-05
  -0.149396D-01   0.424305D-05  -0.910370D-05
   0.424305D-05  -0.904743D-01   0.907633D-01
  -0.910370D-05   0.907633D-01  -0.572358D-01
  -0.149954D-04   0.181333D+00  -0.106120D+00
   0.181333D+00   0.396225D-04  -0.193643D-05
  -0.106120D+00  -0.193643D-05  -0.403014D-05
   0.791231D-05  -0.215985D+00  -0.108374D+00
  -0.215985D+00  -0.301914D-04   0.770009D-05
  -0.108374D+00   0.770009D-05  -0.101337D-04
   0.891762D-02  -0.137978D-04   0.260390D-05
  -0.137978D-04   0.128300D+00  -0.192185D+00
   0.260390D-05  -0.192185D+00   0.380831D+00
   0.204090D+00   0.181247D-04   0.000000D+00
   0.181247D-04  -0.393839D+00  -0.111321D+00
   0.000000D+00  -0.111321D+00  -0.471738D-01
   0.342095D-01  -0.155200D-04   0.136845D-05
  -0.155200D-04   0.773899D+00   0.646235D-01
   0.136845D-05   0.646235D-01   0.498258D-01
   0.222736D-04  -0.564384D+00  -0.671214D-01
  -0.564384D+00  -0.218471D-04  -0.141958D-05
  -0.671214D-01  -0.141958D-05   0.101266D-05
   0.313732D+00   0.175990D-04  -0.601016D-05
   0.175990D-04  -0.926047D+00  -0.185434D+00
  -0.601016D-05  -0.185434D+00  -0.885200D+00
  -0.216017D-01  -0.485308D-05   0.126555D-04
  -0.485308D-05  -0.663123D-02  -0.440905D+00
   0.126555D-04  -0.440905D+00   0.431077D-01
   0.747465D-05  -0.104325D+00  -0.142097D+00
  -0.104325D+00  -0.491767D-05  -0.520062D-05
  -0.142097D+00  -0.520062D-05   0.504627D-05
  -0.857437D-05  -0.478454D-02  -0.205723D+00
  -0.478454D-02  -0.671801D-04  -0.598570D-05
  -0.205723D+00  -0.598570D-05  -0.159901D-05
  -0.447836D-05  -0.106515D+00  -0.827539D-01
  -0.106515D+00   0.288339D-05   0.119789D-04
  -0.827539D-01   0.119789D-04   0.663297D-05
  -0.111707D+00  -0.111307D-04   0.187350D-05
  -0.111307D-04   0.143912D+00   0.424366D+00
   0.187350D-05   0.424366D+00   0.166680D+00
   0.435905D+00   0.152542D-04  -0.882653D-05
   0.152542D-04  -0.464736D+00   0.144733D+00
  -0.882653D-05   0.144733D+00  -0.129362D+00
   0.833411D-05  -0.111390D+00   0.200176D+00
  -0.111390D+00   0.490550D-04  -0.760261D-05
   0.200176D+00  -0.760261D-05   0.000000D+00
   0.415117D-05  -0.168701D+00  -0.248061D+00
  -0.168701D+00   0.499455D-04   0.000000D+00
  -0.248061D+00   0.000000D+00   0.575419D-05
  -0.145499D+00  -0.924043D-05  -0.114765D-04
  -0.924043D-05   0.429496D-01  -0.443867D-01
  -0.114765D-04  -0.443867D-01   0.240930D-02
   0.517102D-01   0.392798D-04  -0.887648D-04
   0.392798D-04  -0.859650D-02  -0.939616D-01
  -0.887648D-04  -0.939616D-01   0.355747D-01
  -0.174425D-03   0.882083D-02  -0.273601D-01
   0.882083D-02   0.722841D-05   0.313192D-03
  -0.273601D-01   0.313192D-03  -0.120892D-03
   0.143132D+00   0.443529D-05   0.368531D-05
   0.443529D-05   0.589155D-01  -0.339999D-02
   0.368531D-05  -0.339999D-02  -0.208877D+00
   0.186698D-05  -0.125326D+00  -0.146476D-01
  -0.125326D+00  -0.148466D-04   0.234896D-05
  -0.146476D-01   0.234896D-05  -0.360148D-05
   0.262401D-04  -0.367750D+00   0.393572D-01
  -0.367750D+00  -0.356615D-04   0.429870D-05
   0.393572D-01   0.429870D-05   0.000000D+00
  -0.253542D-03  -0.725466D+00  -0.648381D-01
  -0.725466D+00  -0.353249D-04   0.990412D-05
  -0.648381D-01   0.990412D-05  -0.295181D-05
   0.172030D+01  -0.824276D-04  -0.239985D-04
  -0.824276D-04   0.178493D-01  -0.735560D-02
  -0.239985D-04  -0.735560D-02   0.319223D-01
  -0.129244D-03   0.736645D-02   0.117300D+00
   0.736645D-02  -0.444505D-04  -0.783039D-04
   0.117300D+00  -0.783039D-04  -0.405559D-05
  -0.118194D+00  -0.457410D-05  -0.112448D-03
  -0.457410D-05  -0.322670D-01  -0.779167D-01
  -0.112448D-03  -0.779167D-01  -0.686461D-02
   0.374527D+00  -0.117096D-05   0.349352D-05
  -0.117096D-05   0.527093D+00  -0.248058D-01
   0.349352D-05  -0.248058D-01   0.105531D+00
   0.268566D-04  -0.246931D+00   0.203766D-02
  -0.246931D+00  -0.992154D-05   0.000000D+00
   0.203766D-02   0.000000D+00   0.000000D+00
   0.130797D+01   0.181297D-04   0.000000D+00
   0.181297D-04   0.313914D+00   0.167733D-01
   0.000000D+00   0.167733D-01   0.524834D-01
   0.159311D-02  -0.486730D+00  -0.782503D-01
  -0.486730D+00  -0.126419D-02  -0.121501D-03
  -0.782503D-01  -0.121501D-03  -0.285004D-04
  -0.317102D+00  -0.240947D-02  -0.391518D-03
  -0.240947D-02   0.252654D+00   0.250044D-01
  -0.391518D-03   0.250044D-01   0.598844D-02
   0.255367D+00  -0.352461D-04   0.786548D-05
  -0.352461D-04   0.150448D+01  -0.176509D+00
   0.786548D-05  -0.176509D+00   0.200062D+00
   0.298783D-04   0.158534D-01  -0.249879D+00
   0.158534D-01  -0.250248D-03   0.777298D-03
  -0.249879D+00   0.777298D-03   0.223061D-03
  -0.163972D-01  -0.280999D-04   0.382026D-03
  -0.280999D-04  -0.135751D+00   0.499625D+00
   0.382026D-03   0.499625D+00   0.136076D+00
   0.399491D-03   0.839070D-02  -0.118164D+00
   0.839070D-02   0.665113D-03  -0.233450D-02
  -0.118164D+00  -0.233450D-02  -0.782426D-03
   0.202618D-01  -0.225035D-03   0.292465D-02
  -0.225035D-03   0.253090D-01  -0.948449D-01
   0.292465D-02  -0.948449D-01  -0.322202D-01
   0.000000D+00   0.156655D-05   0.140498D-05
   0.156655D-05  -0.310627D+00  -0.954381D-01
   0.140498D-05  -0.954381D-01   0.659612D-02
  -0.197685D-04   0.819361D+00   0.122685D+00
   0.819361D+00   0.201920D-04  -0.343310D-05
   0.122685D+00  -0.343310D-05   0.206721D-05
  -0.371369D+01  -0.176989D-03  -0.159825D-04
  -0.176989D-03   0.198657D+00   0.109940D+00
  -0.159825D-04   0.109940D+00   0.387765D-02
  -0.379507D-03   0.118509D+01   0.151582D+00
   0.118509D+01   0.665195D-04   0.171000D-04
   0.151582D+00   0.171000D-04  -0.889410D-05
   0.465340D+00   0.302867D-04  -0.250358D-04
   0.302867D-04  -0.794163D+00   0.653288D+00
  -0.250358D-04   0.653288D+00  -0.637365D+00
  -0.218678D+01  -0.660421D-04  -0.101590D-04
  -0.660421D-04  -0.538602D+00   0.164457D+00
  -0.101590D-04   0.164457D+00  -0.642486D-01
  -0.468168D-01   0.261690D-05   0.000000D+00
   0.261690D-05   0.617080D+00   0.283987D+00
   0.000000D+00   0.283987D+00   0.816144D-01
   0.530432D-03  -0.127206D+01  -0.171703D+00
  -0.127206D+01  -0.518126D-04  -0.395637D-05
  -0.171703D+00  -0.395637D-05   0.228897D-05
   0.258847D+01   0.284947D-03   0.266293D-04
   0.284947D-03  -0.260929D-01  -0.228429D-01
   0.266293D-04  -0.228429D-01   0.156685D-01
  -0.141218D-03  -0.376932D+00  -0.348870D-01
  -0.376932D+00  -0.129872D-03  -0.108395D-04
  -0.348870D-01  -0.108395D-04   0.491852D-05
   0.191870D+01  -0.259090D-04  -0.121757D-04
  -0.259090D-04   0.166795D+01   0.111929D+00
  -0.121757D-04   0.111929D+00  -0.480400D-01
   0.143343D+01   0.270024D-04  -0.964108D-05
   0.270024D-04   0.247252D+00  -0.110928D+00
  -0.964108D-05  -0.110928D+00  -0.580109D+00
  -0.214609D+01  -0.273976D-04   0.101247D-04
  -0.273976D-04  -0.731425D+00  -0.412608D+00
   0.101247D-04  -0.412608D+00  -0.572572D+00
  -0.288121D-04   0.670110D+00   0.134536D+00
   0.670110D+00   0.401898D-04   0.106981D-04
   0.134536D+00   0.106981D-04   0.139571D-05
  -0.863761D-04   0.148825D+00  -0.368731D-01
   0.148825D+00   0.000000D+00   0.847031D-05
  -0.368731D-01   0.847031D-05   0.496915D-05
  -0.531098D+00  -0.134834D-04  -0.438092D-05
  -0.134834D-04   0.261007D-01  -0.302134D-02
  -0.438092D-05  -0.302134D-02  -0.273928D+00
   0.342904D+01   0.753379D-04  -0.100359D-04
   0.753379D-04   0.306909D+00  -0.140207D+00
  -0.100359D-04  -0.140207D+00  -0.763984D-01
   0.814470D-05  -0.241163D-01  -0.260671D-01
  -0.241163D-01  -0.288651D-05   0.653410D-05
  -0.260671D-01   0.653410D-05   0.930817D-05
   0.288526D+01   0.567394D-04  -0.313288D-04
   0.567394D-04   0.748817D+00   0.275439D+00
  -0.313288D-04   0.275439D+00   0.236370D+00
   0.890362D-01  -0.360368D-03  -0.637954D-04
  -0.360368D-03  -0.123075D+01  -0.187390D+00
  -0.637954D-04  -0.187390D+00  -0.438427D-01
  -0.801155D-04   0.139168D+01   0.200487D+00
   0.139168D+01  -0.283922D-03  -0.522458D-04
   0.200487D+00  -0.522458D-04  -0.168207D-04
  -0.193200D-03   0.311802D+00   0.823618D-01
   0.311802D+00  -0.450075D-04   0.582325D-04
   0.823618D-01   0.582325D-04   0.251770D-04
  -0.402190D+01  -0.898632D-04   0.227322D-04
  -0.898632D-04  -0.103014D+01  -0.649456D-01
   0.227322D-04  -0.649456D-01   0.212375D+00
  -0.523689D-03   0.229065D+00   0.556199D-01
   0.229065D+00   0.109531D-03  -0.583522D-04
   0.556199D-01  -0.583522D-04  -0.387812D-04
   0.120855D-02   0.560315D-01  -0.280758D+00
   0.560315D-01  -0.600226D-02   0.148420D-01
  -0.280758D+00   0.148420D-01   0.425346D-02
  -0.460055D-01   0.115765D-02  -0.545791D-02
   0.115765D-02   0.308672D+00  -0.770644D+00
  -0.545791D-02  -0.770644D+00  -0.219303D+00
  -0.385132D+01  -0.185107D-03  -0.205986D-04
  -0.185107D-03   0.187676D+01   0.137493D-01
  -0.205986D-04   0.137493D-01  -0.360729D+00
   0.573329D-03   0.313725D+00  -0.237583D+01
   0.313725D+00   0.245239D-02  -0.696242D-02
  -0.237583D+01  -0.696242D-02  -0.174671D-02
   0.490081D-01  -0.255653D-02   0.206873D-01
  -0.255653D-02   0.257144D+00  -0.794983D+00
   0.206873D-01  -0.794983D+00  -0.201182D+00
  -0.165897D+01   0.153924D-03  -0.943996D-04
   0.153924D-03  -0.653092D+01   0.894242D+00
  -0.943996D-04   0.894242D+00  -0.155053D+00
   0.481693D-04   0.146604D+01   0.160317D+00
   0.146604D+01   0.178646D-03  -0.148717D-04
   0.160317D+00  -0.148717D-04   0.131222D-04
  -0.182818D+01   0.908196D-04  -0.445517D-04
   0.908196D-04  -0.955360D+00   0.179433D+00
  -0.445517D-04   0.179433D+00  -0.256577D+00
   0.863138D-04  -0.646473D+00  -0.457145D-01
  -0.646473D+00  -0.817364D-04  -0.329543D-04
  -0.457145D-01  -0.329543D-04  -0.577236D-05
   0.230540D-03  -0.470734D+00  -0.941768D-01
  -0.470734D+00   0.124599D-03  -0.162550D-04
  -0.941768D-01  -0.162550D-04  -0.569455D-04
   0.298158D+01   0.542901D-04  -0.293088D-04
   0.542901D-04   0.256905D+01   0.670263D-01
  -0.293088D-04   0.670263D-01  -0.564761D+00
   0.166444D+01  -0.288801D-04  -0.595238D-05
  -0.288801D-04   0.275166D+01   0.272023D-01
  -0.595238D-05   0.272023D-01   0.202512D-01
   0.188199D-03  -0.123583D+01  -0.152114D+00
  -0.123583D+01  -0.870973D-04   0.000000D+00
  -0.152114D+00   0.000000D+00  -0.111419D-04
  -0.276905D+01  -0.126652D-03  -0.143760D-04
  -0.126652D-03   0.722292D+00  -0.238818D+00
  -0.143760D-04  -0.238818D+00   0.209067D+00
   0.411410D+00   0.243900D-04   0.206793D-04
   0.243900D-04  -0.789952D+00  -0.625121D+00
   0.206793D-04  -0.625121D+00   0.125831D+00
   0.780881D-04   0.426374D+00   0.453804D-01
   0.426374D+00   0.108626D-03   0.310431D-05
   0.453804D-01   0.310431D-05   0.386820D-05
  -0.352258D+01   0.744961D-05   0.119563D-04
   0.744961D-05  -0.250919D+01  -0.212456D+00
   0.119563D-04  -0.212456D+00  -0.135070D+00
   0.701866D+00  -0.590574D-04   0.393819D-04
  -0.590574D-04   0.253133D+01  -0.114520D+01
   0.393819D-04  -0.114520D+01   0.939446D+00
   0.404225D-03   0.314119D+01   0.459881D+00
   0.314119D+01  -0.300144D-01  -0.161207D-02
   0.459881D+00  -0.161207D-02  -0.162001D-01
  -0.862763D-01   0.339411D-01   0.492137D-02
   0.339411D-01   0.277921D+01   0.140401D+00
   0.492137D-02   0.140401D+00   0.148180D+01
   0.308224D-02   0.616524D+00   0.179865D+00
   0.616524D+00   0.813646D-03  -0.284949D-04
   0.179865D+00  -0.284949D-04   0.124168D-02
   0.790972D+01   0.554906D-04  -0.217215D-03
   0.554906D-04   0.231724D+01  -0.110325D+00
  -0.217215D-03  -0.110325D+00   0.329618D+01
   0.299787D-03  -0.155898D+00   0.116446D+01
  -0.155898D+00   0.541988D-01  -0.192330D+00
   0.116446D+01  -0.192330D+00  -0.489498D-01
  -0.436484D-02  -0.125765D-01   0.935903D-01
  -0.125765D-01  -0.673772D+00   0.239157D+01
   0.935903D-01   0.239157D+01   0.608682D+00
  -0.423056D-03   0.429700D+00  -0.319331D+01
   0.429700D+00   0.176149D-01  -0.591819D-01
  -0.319331D+01  -0.591819D-01  -0.187757D-01
   0.537741D-02   0.218577D-01  -0.161989D+00
   0.218577D-01  -0.348425D+00   0.116497D+01
  -0.161989D+00   0.116497D+01   0.370529D+00
   0.192530D+00   0.787673D+00   0.137413D+00
   0.787673D+00  -0.830830D-01  -0.139960D-01
   0.137413D+00  -0.139960D-01   0.782642D-02
  -0.812062D+00   0.185678D+00   0.322841D-01
   0.185678D+00   0.355133D+00   0.599624D-01
   0.322841D-01   0.599624D-01  -0.349504D-01
   0.197669D+00  -0.255650D+01  -0.351347D+00
  -0.255650D+01   0.208789D-01   0.739313D-02
  -0.351347D+00   0.739313D-02  -0.319087D-01
  -0.592953D+01  -0.851385D-01  -0.117760D-01
  -0.851385D-01  -0.625598D+00  -0.222743D+00
  -0.117760D-01  -0.222743D+00   0.955621D+00
   0.881759D+00   0.101598D-02   0.166545D-03
   0.101598D-02   0.567634D+00  -0.926733D+00
   0.166545D-03  -0.926733D+00   0.179416D+01
  -0.164785D+01  -0.263660D-02  -0.294557D-03
  -0.263660D-02  -0.244529D+01  -0.710447D+00
  -0.294557D-03  -0.710447D+00   0.565708D+00
  -0.426801D-02   0.125189D+01   0.152614D+00
   0.125189D+01  -0.562584D-02  -0.745267D-03
   0.152614D+00  -0.745267D-03  -0.272114D-03
  -0.121334D+00   0.457538D+00   0.788872D-01
   0.457538D+00   0.105378D+00   0.710719D-02
   0.788872D-01   0.710719D-02   0.270990D-02
  -0.252040D+01  -0.220870D-01  -0.378952D-02
  -0.220870D-01   0.218961D+01   0.147686D+00
  -0.378952D-02   0.147686D+00   0.559915D-01
   0.268895D-01   0.111590D-03   0.194773D-04
   0.111590D-03   0.181023D+01   0.146583D+01
   0.194773D-04   0.146583D+01   0.231945D+01
  -0.101770D+00   0.150304D+01   0.272335D+00
   0.150304D+01  -0.843420D-01  -0.104636D-01
   0.272335D+00  -0.104636D-01  -0.975431D-02
   0.360303D+01   0.424601D-01   0.767064D-02
   0.424601D-01   0.298259D+01   0.365814D+00
   0.767064D-02   0.365814D+00   0.337944D+00
   0.253441D+00   0.121026D-03  -0.112239D-04
   0.121026D-03  -0.461355D+01   0.360028D+00
  -0.112239D-04   0.360028D+00  -0.174256D+00
