       Frequencies ---    12.0337   18.7242   23.0367   34.7097   39.1223
    Reduced masses ---     4.3932    3.7015    3.4407    3.5279    3.5536
   Force constants ---     0.0004    0.0008    0.0011    0.0025    0.0032
    IR Intensities ---     0.0257    0.7580    1.3228    0.5830    0.4040
  Raman Activities ---     7.6935    1.2693    3.8760    4.4111    1.8832
    Depol. (Plane) ---     0.7498    0.7266    0.7488    0.7094    0.7447
    Depol. (Unpol) ---     0.8570    0.8416    0.8563    0.8300    0.8537
 Coord Atom Element:
   1    29     6         -0.00750  -0.03656   0.02694   0.01473   0.02580
   2    29     6          0.06095  -0.04123  -0.01737  -0.00054   0.06297
   3    29     6         -0.07627   0.09886  -0.05354  -0.03931  -0.04263
   1    30     6          0.00765  -0.05849   0.05033   0.01353   0.03167
   2    30     6          0.08364  -0.08714   0.04028  -0.00770   0.04456
   3    30     6         -0.12464   0.21262  -0.20399  -0.01778   0.02983
   1    31     7         -0.02407  -0.00598  -0.00568  -0.00250  -0.00582
   2    31     7         -0.03567  -0.00790   0.03293  -0.03911  -0.00499
   3    31     7          0.03322  -0.00067  -0.04459   0.08350  -0.01164
   1    32     6         -0.01618   0.02645   0.02065  -0.02676  -0.01762
   2    32     6         -0.05069  -0.04548   0.01527   0.01969   0.04602
   3    32     6          0.06276   0.11419   0.04593  -0.01126  -0.06231
   1    33     6         -0.00540   0.04021   0.03078  -0.04614  -0.01516
   2    33     6         -0.07141  -0.09629  -0.03750   0.04542   0.01237
   3    33     6          0.10385   0.23863   0.18302  -0.05116   0.03252
   1    34     1         -0.01501  -0.00198  -0.00444  -0.00929  -0.00042
   2    34     1          0.02625   0.00376  -0.01747  -0.05819  -0.05686
   3    34     1         -0.02315  -0.05357   0.03504   0.09557   0.13394
   1    35     1         -0.04426   0.00022   0.00205   0.00900  -0.00739
   2    35     1          0.01559   0.00532  -0.03945   0.00924   0.03844
   3    35     1          0.01025  -0.05342   0.08494  -0.08442  -0.11153
   1    36     1         -0.01746  -0.00061  -0.00241  -0.00990  -0.00685
   2    36     1         -0.01706   0.00304   0.00546  -0.05887  -0.05833
   3    36     1          0.01713  -0.05007  -0.01123   0.13004   0.11689
   1    37     1         -0.04455  -0.00126   0.00807   0.00898  -0.00137
   2    37     1         -0.00672   0.00791   0.03666   0.00931   0.03376
   3    37     1         -0.01125  -0.05786  -0.08728  -0.05110  -0.12148
   1    38     1          0.06016   0.00120  -0.02614  -0.05841   0.04652
   2    38     1          0.00097   0.00813  -0.00129  -0.00232  -0.00681
   3    38     1          0.00172   0.04650  -0.00991  -0.02624   0.06286
   1    39     1         -0.05094  -0.00942  -0.02804  -0.11196   0.08245
   2    39     1          0.00438  -0.04464   0.00453   0.00070  -0.04426
   3    39     1         -0.00012   0.04914  -0.01030  -0.02781   0.06551
   1    40     1         -0.16098  -0.01532  -0.01064  -0.09119   0.06179
   2    40     1          0.00796  -0.07338   0.00700  -0.00030  -0.06345
   3    40     1         -0.00232   0.00394  -0.00515  -0.02685   0.03441
   1    41     1         -0.15614  -0.01101   0.00620  -0.02952   0.01456
   2    41     1          0.00798  -0.04872   0.00383  -0.00164  -0.04452
   3    41     1         -0.00264  -0.04311   0.00014  -0.02583   0.00147
   1    42     1          0.32449   0.00526  -0.10308  -0.12390   0.07126
   2    42     1          0.03098   0.08455  -0.03262  -0.05713   0.07915
   3    42     1         -0.01428   0.04434  -0.01159  -0.03969   0.07202
   1    43     1          0.19399   0.03124  -0.00396   0.19963  -0.09545
   2    43     1          0.04429   0.08556  -0.04262  -0.08700   0.09696
   3    43     1         -0.02030   0.00400  -0.00848  -0.06393   0.05632
   1    44     1          0.30702   0.03001  -0.04521   0.13749  -0.06190
   2    44     1         -0.11363   0.14151   0.06796   0.28296  -0.07328
   3    44     1          0.05856   0.03948  -0.00092   0.08119  -0.00331
   1    45     1          0.17014   0.03464   0.01091   0.24453  -0.11903
   2    45     1         -0.14843   0.11895   0.09665   0.35638  -0.13307
   3    45     1          0.07543   0.01863   0.00447   0.10706  -0.03470
   1    46     1          0.29804   0.00803  -0.08845  -0.08474   0.05106
   2    46     1         -0.16336   0.11688   0.10797   0.38923  -0.15360
   3    46     1          0.08350   0.05917   0.00019   0.12941  -0.01660
   1    47     1         -0.04306   0.01482   0.01136  -0.02086  -0.05205
   2    47     1          0.06869  -0.06183   0.02220  -0.01697   0.02284
   3    47     1         -0.00101  -0.04942   0.17367  -0.12060  -0.20616
   1    48     1         -0.04721   0.00840  -0.00541   0.00636  -0.01514
   2    48     1          0.02830   0.01347  -0.08533   0.01517   0.08361
   3    48     1          0.02937  -0.11416   0.24997  -0.13049  -0.23377
   1    49     1         -0.03014  -0.01449  -0.01231   0.03023   0.04003
   2    49     1          0.02375   0.02980  -0.12558   0.03546   0.13080
   3    49     1         -0.01410  -0.02289   0.13200  -0.10619  -0.17655
   1    50     1         -0.04746  -0.00648   0.01146   0.01499   0.01221
   2    50     1         -0.01909   0.01831   0.08079  -0.00023   0.08128
   3    50     1         -0.02821  -0.12506  -0.24404   0.00541  -0.28982
   1    51     1         -0.04667  -0.02264   0.02008   0.01710   0.05706
   2    51     1         -0.05462  -0.06456  -0.02260   0.01587  -0.00441
   3    51     1         -0.00218  -0.05385  -0.17308  -0.00669  -0.25328
   1    52     1         -0.03293   0.01479  -0.00087  -0.00331  -0.04109
   2    52     1         -0.01707   0.03527   0.12147   0.00709   0.13609
   3    52     1          0.00964  -0.02258  -0.13373  -0.01047  -0.22066
   1    53     1         -0.01651   0.00751  -0.02192  -0.01041   0.00636
   2    53     1          0.04524  -0.00239  -0.04118  -0.05196  -0.02924
   3    53     1         -0.04288  -0.02386   0.06287   0.05948   0.08451
   1    54     1          0.01924  -0.11902   0.11339   0.05726   0.07343
   2    54     1          0.03587   0.00716  -0.09407   0.04110   0.14984
   3    54     1         -0.07358   0.09343  -0.04524  -0.04327  -0.05130
   1    55     1         -0.03512   0.03115  -0.04470  -0.01136  -0.00839
   2    55     1          0.08091  -0.08107   0.03439  -0.01051   0.03957
   3    55     1         -0.07128   0.10481  -0.03980  -0.09363  -0.13531
   1    56     1          0.01638  -0.08488   0.07725   0.02776   0.04833
   2    56     1          0.09479  -0.11067   0.05572   0.01739   0.09335
   3    56     1         -0.15003   0.28912  -0.28185  -0.05932  -0.01928
   1    57     1         -0.01743   0.01913  -0.02932  -0.02855  -0.01626
   2    57     1          0.10986  -0.13904   0.12172  -0.04904  -0.04338
   3    57     1         -0.12828   0.22050  -0.21527  -0.01409   0.03869
   1    58     1          0.03550  -0.12632   0.12067   0.04068   0.06844
   2    58     1          0.06371  -0.04692  -0.01279   0.00371   0.07117
   3    58     1         -0.13277   0.21585  -0.22980   0.03544   0.12385
   1    59     1         -0.02045  -0.01241  -0.01470  -0.00251  -0.01025
   2    59     1         -0.03543  -0.00279   0.03021  -0.06156  -0.02809
   3    59     1          0.03464  -0.01709  -0.04339   0.13841   0.04219
   1    60     1         -0.04121  -0.04894  -0.04115   0.03794   0.00005
   2    60     1         -0.06615  -0.08290  -0.02705   0.03182   0.00922
   3    60     1          0.05746   0.11641   0.02365  -0.05358  -0.15647
   1    61     1          0.00768   0.11895   0.09721  -0.09777  -0.04576
   2    61     1         -0.03137   0.00088   0.08346   0.03369   0.14662
   3    61     1          0.06149   0.11209   0.04120  -0.01460  -0.07353
   1    62     1          0.00021   0.06323   0.04933  -0.06331  -0.02372
   2    62     1         -0.08230  -0.12253  -0.04853   0.08775   0.05087
   3    62     1          0.12540   0.32198   0.24746  -0.11968  -0.00637
   1    63     1          0.01976   0.11541   0.09099  -0.11105  -0.03527
   2    63     1         -0.05606  -0.05847   0.00623   0.03405   0.05273
   3    63     1          0.11172   0.24615   0.21560  -0.01556   0.13014
   1    64     1         -0.02802  -0.04768  -0.04046   0.02101   0.01460
   2    64     1         -0.09179  -0.14676  -0.11020   0.03487  -0.09077
   3    64     1          0.10597   0.24360   0.19062  -0.04934   0.04439
       Frequencies ---    48.2792   56.4852   64.6558   70.1340   73.2366
    Reduced masses ---     4.8355    4.2318    4.2425    2.4697    2.6545
   Force constants ---     0.0066    0.0080    0.0104    0.0072    0.0084
    IR Intensities ---     0.8327    0.7074    4.5293    9.3972    1.7899
  Raman Activities ---     7.0777    5.3923    2.3130    1.3636    0.9262
    Depol. (Plane) ---     0.6879    0.7278    0.7429    0.7497    0.4919
    Depol. (Unpol) ---     0.8151    0.8425    0.8525    0.8570    0.6594
 Coord Atom Element:
   1     1     6         -0.03302  -0.04113   0.00048  -0.00451   0.00836
   2     1     6         -0.00762   0.03371   0.00161  -0.00217  -0.01077
   3     1     6          0.04058   0.00475   0.00773  -0.03014   0.01065
   1     2     6         -0.02507  -0.02960   0.00368  -0.01069  -0.00679
   2     2     6         -0.02152   0.04712   0.01244  -0.03627  -0.01100
   3     2     6          0.07386  -0.03119  -0.02014   0.05530   0.01228
   1     3     6         -0.02283  -0.02426   0.00561  -0.01555  -0.01395
   2     3     6         -0.02108   0.03206   0.01150  -0.03760   0.00175
   3     3     6          0.05450  -0.02470  -0.02503   0.06731   0.03491
   1     4     6         -0.02507  -0.03202   0.00360  -0.01100  -0.00135
   2     4     6         -0.00753   0.00848   0.00442  -0.01647   0.01498
   3     4     6         -0.00285   0.01712  -0.01085   0.01734   0.03823
   1     5     6         -0.03321  -0.04181   0.00156  -0.00564   0.00570
   2     5     6          0.01244  -0.00996  -0.00034  -0.00246   0.02176
   3     5     6         -0.05192   0.05936  -0.00040  -0.01581   0.02267
   1     6     6         -0.03638  -0.04740  -0.00095  -0.00248   0.01650
   2     6     6          0.00912   0.00509  -0.00299   0.00552   0.00626
   3     6     6         -0.02801   0.05337   0.01473  -0.04947   0.01233
   1     7     8         -0.02160  -0.02946   0.00340  -0.01259   0.00109
   2     7     8         -0.01545   0.00965  -0.00199  -0.00076   0.01400
   3     7     8          0.00042   0.00536  -0.00202  -0.00721   0.04647
   1     8     6         -0.02461  -0.03224   0.00260  -0.00969   0.00494
   2     8     6         -0.01617   0.00220  -0.00641   0.01402   0.01780
   3     8     6         -0.00891   0.01053   0.00342  -0.02865   0.03555
   1     9     6         -0.03262  -0.04262   0.00252  -0.00546   0.00125
   2     9     6          0.00153  -0.01159   0.00361  -0.00120   0.02005
   3     9     6         -0.04980   0.04809  -0.01982   0.00655   0.03058
   1    10     6         -0.03552  -0.04419   0.00086  -0.00017   0.00416
   2    10     6          0.01586  -0.01664   0.00179  -0.00260   0.02577
   3    10     6         -0.07026   0.06632  -0.01000  -0.00369   0.02054
   1    11     6         -0.01909  -0.02647   0.00209  -0.01325   0.01526
   2    11     6         -0.04078   0.01009  -0.01826   0.03723   0.01133
   3    11     6          0.03058  -0.03283   0.03410  -0.07463   0.01958
   1    12     6         -0.02621  -0.02955   0.00029  -0.00780   0.01008
   2    12     6         -0.05695   0.00438  -0.01895   0.03733   0.00104
   3    12     6          0.03793  -0.04279   0.03301  -0.05545   0.00068
   1    13     6         -0.03682  -0.04072   0.00099  -0.00422  -0.00273
   2    13     6         -0.04672  -0.00919  -0.00172   0.00406  -0.00674
   3    13     6          0.01206  -0.00781  -0.01098   0.02719   0.02182
   1    14     6         -0.03957  -0.04717   0.00159  -0.00181  -0.00847
   2    14     6         -0.01652  -0.01567   0.00691  -0.00660   0.00543
   3    14     6         -0.03794   0.03786  -0.03351   0.04312   0.02926
   1    15     6         -0.00699  -0.01313  -0.00956   0.00141   0.00147
   2    15     6          0.01226  -0.00984  -0.00364  -0.00459   0.03428
   3    15     6         -0.06177   0.04734   0.00296   0.00010   0.00716
   1    16     6          0.05522   0.07135   0.10930   0.01889   0.00643
   2    16     6          0.02625  -0.03349   0.00249  -0.00317   0.03145
   3    16     6         -0.03504   0.01548   0.02099   0.00373   0.00111
   1    17     6          0.16527   0.18073   0.09935   0.00963  -0.00269
   2    17     6          0.00829  -0.01931  -0.00632  -0.00481   0.03554
   3    17     6         -0.00529  -0.01712   0.03817   0.00718  -0.00540
   1    18     6          0.21122   0.21061  -0.03666  -0.01833  -0.01971
   2    18     6         -0.02184   0.01737  -0.02105  -0.00813   0.04558
   3    18     6         -0.00348  -0.01834   0.03705   0.00700  -0.00643
   1    19     6          0.13568   0.10991  -0.17715  -0.03746  -0.02560
   2    19     6         -0.03506   0.04151  -0.02648  -0.00966   0.05009
   3    19     6         -0.02976   0.01229   0.01871   0.00332  -0.00026
   1    20     6          0.02777  -0.00402  -0.16118  -0.02687  -0.01370
   2    20     6         -0.01659   0.02702  -0.01779  -0.00806   0.04584
   3    20     6         -0.05878   0.04479   0.00163  -0.00016   0.00678
   1    21     6          0.00181   0.06092   0.16158   0.03394   0.00540
   2    21     6          0.06771  -0.07496   0.01830  -0.00077   0.03163
   3    21     6         -0.03830   0.01681   0.02069   0.00379   0.00083
   1    22     8          0.08064  -0.01978   0.10284   0.01781   0.03649
   2    22     8          0.08514  -0.08831   0.02335  -0.00018   0.03319
   3    22     8          0.00104  -0.01646   0.02876   0.00442   0.00387
   1    23     6          0.01642  -0.02106  -0.08770  -0.01009   0.00203
   2    23     6          0.14416  -0.12051   0.03253  -0.00048   0.04236
   3    23     6          0.00285  -0.01753   0.02439   0.00361   0.00403
   1    24     8         -0.10581   0.11721   0.21046   0.05350  -0.02579
   2    24     8          0.08792  -0.09295   0.02292  -0.00044   0.03366
   3    24     8         -0.06878   0.04585   0.01130   0.00260  -0.00118
   1    25     6         -0.00921   0.00239  -0.17707  -0.02368  -0.01376
   2    25     6          0.12578   0.11384  -0.03524  -0.00991   0.02100
   3    25     6         -0.06210   0.00525  -0.19945  -0.03062  -0.03417
   1    26     6         -0.03988  -0.04862   0.00014  -0.00780   0.02285
   2    26     6         -0.01476   0.05850  -0.00285   0.02159  -0.03849
   3    26     6          0.11189  -0.03250   0.02283  -0.07982   0.01314
   1    27     6         -0.04856  -0.04824   0.00306  -0.00733  -0.01838
   2    27     6         -0.07460  -0.01563   0.00390  -0.01336  -0.03457
   3    27     6          0.05937  -0.03937  -0.01878   0.07894   0.03670
   1    28     7         -0.03126  -0.01217   0.00948  -0.02679  -0.03120
   2    28     7         -0.04648   0.08346   0.02539  -0.07593  -0.03265
   3    28     7          0.13354  -0.07708  -0.04247   0.13557  -0.00674
   1    29     6         -0.00480  -0.03383  -0.00847   0.04129   0.01509
   2    29     6          0.00503   0.07130  -0.00482   0.05087  -0.03287
   3    29     6          0.05519  -0.01550   0.00926  -0.06150  -0.13839
   1    30     6          0.04427  -0.03826  -0.01141   0.04263  -0.10533
   2    30     6          0.06364   0.04938  -0.00519   0.02755  -0.13960
   3    30     6         -0.05125   0.05129   0.00528   0.01902  -0.00459
   1    31     7         -0.01212  -0.02638   0.00387  -0.02193   0.02989
   2    31     7         -0.09218   0.01888  -0.04047   0.07958  -0.00960
   3    31     7          0.07483  -0.09293   0.07718  -0.12546  -0.03744
   1    32     6         -0.03186  -0.01727  -0.01232   0.03313  -0.00150
   2    32     6         -0.08275  -0.03100   0.00684  -0.04222  -0.02648
   3    32     6          0.00760  -0.04716   0.01109   0.08789  -0.13568
   1    33     6         -0.02893   0.02510  -0.03233   0.01644   0.10748
   2    33     6         -0.05791  -0.08042   0.02847   0.00312  -0.14456
   3    33     6         -0.07249   0.01867  -0.01527  -0.01416   0.00600
   1    34     1         -0.01858  -0.01314   0.00824  -0.01934  -0.03205
   2    34     1         -0.03409   0.04303   0.01487  -0.04965   0.00138
   3    34     1          0.08690  -0.05645  -0.03451   0.09959   0.04153
   1    35     1         -0.03997  -0.05683  -0.00388   0.00054   0.03292
   2    35     1          0.01620  -0.00281  -0.00812   0.02054   0.00674
   3    35     1         -0.04761   0.07561   0.02939  -0.09103   0.00838
   1    36     1         -0.00897  -0.01825   0.00245  -0.01876   0.03032
   2    36     1         -0.05063   0.02129  -0.02635   0.04930   0.01356
   3    36     1          0.05798  -0.06106   0.05536  -0.10714   0.01615
   1    37     1         -0.04796  -0.05431   0.00128   0.00208  -0.02224
   2    37     1         -0.00884  -0.02344   0.01557  -0.02167   0.00325
   3    37     1         -0.05838   0.06011  -0.05739   0.08447   0.03504
   1    38     1          0.21559   0.24593   0.18596   0.02178   0.00092
   2    38     1          0.01907  -0.03772  -0.00090  -0.00339   0.03157
   3    38     1          0.01494  -0.04067   0.05223   0.01012  -0.01098
   1    39     1          0.30170   0.30670  -0.04394  -0.02647  -0.02906
   2    39     1         -0.03519   0.02759  -0.02762  -0.00933   0.04902
   3    39     1          0.01804  -0.04312   0.05024   0.00975  -0.01265
   1    40     1          0.16552   0.12451  -0.29788  -0.06072  -0.03956
   2    40     1         -0.05995   0.07131  -0.03733  -0.01198   0.05618
   3    40     1         -0.02831   0.01133   0.01725   0.00305  -0.00070
   1    41     1         -0.01690  -0.07084  -0.26610  -0.04230  -0.01806
   2    41     1         -0.02748   0.04543  -0.02247  -0.00937   0.05010
   3    41     1         -0.07886   0.06866  -0.01314  -0.00330   0.01312
   1    42     1          0.03446  -0.18550  -0.07467  -0.00914   0.01342
   2    42     1          0.16691  -0.20576   0.05678   0.00242   0.05209
   3    42     1          0.06137  -0.04857   0.09970   0.01393   0.02157
   1    43     1         -0.02340   0.12375  -0.18561  -0.02410  -0.02209
   2    43     1          0.17807  -0.24062   0.06732   0.00375   0.05626
   3    43     1         -0.00238  -0.00212   0.10916   0.01723   0.01425
   1    44     1         -0.05177  -0.00468  -0.34708  -0.05009  -0.04054
   2    44     1          0.17090   0.07480  -0.01977  -0.00822   0.02995
   3    44     1         -0.05644   0.00051  -0.19725  -0.03037  -0.03303
   1    45     1         -0.02754   0.17345  -0.19326  -0.02532  -0.02560
   2    45     1          0.10388   0.19896  -0.06018  -0.01320   0.01128
   3    45     1         -0.12142   0.04548  -0.28260  -0.04285  -0.05361
   1    46     1          0.03225  -0.14102  -0.06735  -0.00758   0.01205
   2    46     1          0.08898   0.23980  -0.07205  -0.01455   0.00593
   3    46     1         -0.05653  -0.01226  -0.29302  -0.04567  -0.04476
   1    47     1         -0.00812  -0.06734   0.00712  -0.03107   0.02558
   2    47     1          0.03199   0.04606   0.00032   0.01417  -0.04772
   3    47     1          0.13354  -0.04477   0.02735  -0.09455   0.01501
   1    48     1         -0.05255  -0.05966   0.00077  -0.01849   0.04664
   2    48     1         -0.02919   0.06251  -0.00425   0.02568  -0.03610
   3    48     1          0.15416  -0.05248   0.02800  -0.10016   0.01828
   1    49     1         -0.06598  -0.02542  -0.00717   0.01993   0.01199
   2    49     1         -0.04888   0.08605  -0.00977   0.05234  -0.05586
   3    49     1          0.11194  -0.03440   0.02468  -0.08434   0.01141
   1    50     1         -0.06168  -0.06177   0.00702  -0.01285  -0.04046
   2    50     1         -0.08106  -0.00738   0.00339  -0.01840  -0.03182
   3    50     1          0.09034  -0.05606  -0.02013   0.09984   0.04426
   1    51     1         -0.06822  -0.03471   0.00671  -0.03087  -0.02894
   2    51     1         -0.05064  -0.04107   0.00621   0.00059  -0.03988
   3    51     1          0.07254  -0.04910  -0.02072   0.09325   0.04284
   1    52     1         -0.02589  -0.05637  -0.00144   0.01629  -0.00302
   2    52     1         -0.11333  -0.00695   0.00916  -0.04306  -0.05684
   3    52     1          0.05834  -0.04165  -0.02020   0.08463   0.03843
   1    53     1         -0.03443   0.00713   0.01313  -0.02907  -0.05615
   2    53     1         -0.06816   0.09617   0.03654  -0.11185  -0.01795
   3    53     1          0.18650  -0.12031  -0.07120   0.22217  -0.02211
   1    54     1          0.05659  -0.08447  -0.04816   0.19071   0.12185
   2    54     1         -0.04623   0.09749  -0.03007   0.19711   0.12552
   3    54     1          0.06129  -0.01883   0.01169  -0.07657  -0.15600
   1    55     1         -0.07793   0.00159   0.01880  -0.05405   0.02817
   2    55     1          0.05347   0.05231  -0.00231   0.01807  -0.12419
   3    55     1          0.06139  -0.00971   0.04979  -0.25398  -0.31388
   1    56     1          0.06299  -0.05366  -0.02475   0.09420  -0.06683
   2    56     1          0.10068   0.04258  -0.02786   0.12562  -0.14835
   3    56     1         -0.10613   0.09581   0.04424  -0.13177  -0.11523
   1    57     1         -0.01007   0.00876   0.02779  -0.10769  -0.22410
   2    57     1          0.12212   0.01898   0.02021  -0.12575  -0.31686
   3    57     1         -0.05913   0.05583   0.00335   0.03267   0.01224
   1    58     1          0.11703  -0.07271  -0.04001   0.14536  -0.11842
   2    58     1          0.01306   0.06997  -0.00887   0.06818  -0.03514
   3    58     1         -0.06917   0.05298  -0.03415   0.21469   0.18694
   1    59     1          0.00591  -0.01915   0.00434  -0.02437   0.05365
   2    59     1         -0.10244   0.03945  -0.06052   0.11073   0.01238
   3    59     1          0.11041  -0.13899   0.12648  -0.20423  -0.07592
   1    60     1          0.00631  -0.07482   0.03711  -0.05739  -0.03431
   2    60     1         -0.06327  -0.06312   0.01646   0.01378  -0.11583
   3    60     1          0.00854  -0.05409  -0.02007   0.29905  -0.28888
   1    61     1         -0.08916   0.01929  -0.06149   0.18040  -0.06941
