   0.349752D+00  -0.270262D-01   0.152464D-02
   0.151536D+00   0.152464D-02   0.640214D-02
   0.265726D+00   0.108364D-01  -0.787383D-02
   0.108364D-01   0.339256D+00   0.249596D-01
  -0.787383D-02   0.249596D-01   0.920233D-01
  -0.255280D-01  -0.411352D+00  -0.493202D-01
  -0.411352D+00   0.295834D-01  -0.658396D-02
  -0.493202D-01  -0.658396D-02  -0.718648D-02
  -0.211348D+00   0.106783D-01   0.685745D-01
   0.106783D-01   0.407608D-01  -0.594776D-01
   0.685745D-01  -0.594776D-01  -0.251071D+00
  -0.762821D+00   0.808970D-01  -0.285080D-01
   0.808970D-01   0.785963D+00  -0.169431D+00
  -0.285080D-01  -0.169431D+00  -0.740336D-01
   0.485219D-01   0.206523D+00   0.731392D-01
   0.206523D+00  -0.607929D-01   0.589663D-02
   0.731392D-01   0.589663D-02  -0.139934D-01
   0.472550D+00  -0.412403D-01  -0.237247D-01
  -0.412403D-01  -0.339406D+00   0.177219D+00
  -0.237247D-01   0.177219D+00   0.310013D+00
  -0.149989D-01  -0.418350D-01   0.269232D+00
  -0.418350D-01  -0.165943D-02  -0.117518D-01
   0.269232D+00  -0.117518D-01   0.179269D-01
   0.814230D+00  -0.132694D-02  -0.237704D-01
  -0.132694D-02   0.260662D+00   0.227074D-01
  -0.237704D-01   0.227074D-01   0.114930D+00
   0.420816D+00  -0.112432D+00   0.389887D-01
  -0.112432D+00   0.146446D+00   0.104503D+00
   0.389887D-01   0.104503D+00   0.243504D+00
  -0.532703D+00   0.959660D-01   0.280043D-01
   0.959660D-01  -0.939072D-02  -0.185996D-01
   0.280043D-01  -0.185996D-01   0.328631D-01
  -0.289916D+00  -0.369777D-01  -0.696228D-01
  -0.369777D-01   0.152328D+00  -0.772553D-01
  -0.696228D-01  -0.772553D-01  -0.493519D-01
   0.512567D+00   0.102661D+00   0.142774D+00
   0.102661D+00   0.184311D+00   0.126037D+00
   0.142774D+00   0.126037D+00   0.125830D+00
  -0.171516D+00  -0.122952D+00   0.190993D-01
  -0.122952D+00  -0.262134D-01  -0.522046D-01
   0.190993D-01  -0.522046D-01  -0.359574D-01
  -0.709603D-01   0.438705D+00   0.695799D-01
   0.438705D+00  -0.665645D-01  -0.345761D-01
   0.695799D-01  -0.345761D-01  -0.216935D-01
  -0.398341D+00  -0.162993D-01   0.311198D-01
  -0.162993D-01  -0.224868D+00  -0.203313D+00
   0.311198D-01  -0.203313D+00  -0.117126D+00
   0.842575D-01   0.150750D+00   0.794560D-02
   0.150750D+00  -0.262838D-01   0.839574D-02
   0.794560D-02   0.839574D-02   0.618218D-02
  -0.123858D+01   0.706826D-01  -0.220831D-01
   0.706826D-01   0.114455D+00  -0.181809D+00
  -0.220831D-01  -0.181809D+00  -0.119505D+00
  -0.345332D-01  -0.439313D+00  -0.147306D+00
  -0.439313D+00   0.331050D-01  -0.611710D-02
  -0.147306D+00  -0.611710D-02  -0.548380D-02
  -0.175968D-01  -0.151509D+00   0.158843D-01
  -0.151509D+00   0.782134D-02  -0.220534D-02
   0.158843D-01  -0.220534D-02  -0.395248D-02
  -0.748565D+00   0.536326D-02  -0.149345D-02
   0.536326D-02  -0.155465D+00   0.378066D+00
  -0.149345D-02   0.378066D+00   0.352329D-01
  -0.117918D-01  -0.200999D+00  -0.259255D-01
  -0.200999D+00   0.976599D-02  -0.275889D-02
  -0.259255D-01  -0.275889D-02  -0.533321D-02
   0.441826D+00  -0.795258D-01   0.338406D-01
  -0.795258D-01  -0.864925D+00   0.303616D+00
   0.338406D-01   0.303616D+00  -0.216851D+00
  -0.151245D+00   0.347359D-01  -0.108760D-01
   0.347359D-01   0.634492D+00  -0.149795D+00
  -0.108760D-01  -0.149795D+00   0.158547D+00
   0.461627D-02   0.106279D+00   0.135947D+00
   0.106279D+00  -0.619066D-02   0.207879D-03
   0.135947D+00   0.207879D-03   0.485891D-02
   0.413700D+00  -0.159671D-01   0.592938D-02
  -0.159671D-01  -0.978947D-01  -0.803686D-01
   0.592938D-02  -0.803686D-01  -0.998209D-01
  -0.459186D+00   0.361838D-01  -0.192289D-01
   0.361838D-01   0.772262D-01  -0.126423D+00
  -0.192289D-01  -0.126423D+00  -0.100636D-01
  -0.881594D-02   0.129683D+00   0.274893D-01
   0.129683D+00  -0.467256D-01   0.205828D-01
   0.274893D-01   0.205828D-01  -0.347330D-01
   0.283120D+00   0.178622D-01  -0.593417D-02
   0.178622D-01   0.302692D+00   0.313496D-01
  -0.593417D-02   0.313496D-01   0.253684D+00
   0.101638D-01  -0.764897D-01   0.235551D+00
  -0.764897D-01   0.353992D-01  -0.307269D-02
   0.235551D+00  -0.307269D-02   0.284901D-01
   0.278163D-01   0.494073D+00   0.229386D+00
   0.494073D+00  -0.423020D-01   0.182739D-01
   0.229386D+00   0.182739D-01  -0.725191D-02
   0.128711D+01  -0.105284D+00   0.561893D-01
  -0.105284D+00  -0.958130D+00   0.386019D+00
   0.561893D-01   0.386019D+00  -0.829580D-01
  -0.812230D+00   0.252072D-01  -0.314885D-01
   0.252072D-01  -0.552316D+00  -0.444107D+00
  -0.314885D-01  -0.444107D+00   0.200345D-01
  -0.196545D-01  -0.221270D+00  -0.335800D-01
  -0.221270D+00   0.205278D-01   0.860023D-02
  -0.335800D-01   0.860023D-02  -0.109955D-01
   0.331165D+00  -0.106067D+00   0.919439D-01
  -0.106067D+00  -0.361064D+00   0.164824D+00
   0.919439D-01   0.164824D+00  -0.485340D+00
  -0.870273D+00  -0.168153D-01   0.122028D-01
  -0.168153D-01  -0.483584D+00   0.312965D-01
   0.122028D-01   0.312965D-01  -0.135860D+00
   0.222854D-01   0.226742D+00   0.108279D+00
   0.226742D+00  -0.393350D-01  -0.353721D-02
   0.108279D+00  -0.353721D-02  -0.480353D-02
  -0.504423D-01  -0.242968D-01   0.959519D-01
  -0.242968D-01   0.468744D-01   0.242533D-01
   0.959519D-01   0.242533D-01  -0.230334D-02
   0.288931D-01  -0.217766D+00   0.314821D+00
  -0.217766D+00   0.285089D-01   0.356045D-02
   0.314821D+00   0.356045D-02  -0.346671D-01
   0.123112D+00   0.114015D+00  -0.163737D+00
   0.114015D+00   0.142104D-01   0.430247D-01
  -0.163737D+00   0.430247D-01  -0.929053D-01
   0.108036D-02   0.287876D-01  -0.226020D-01
   0.287876D-01  -0.295271D-02   0.243069D-02
  -0.226020D-01   0.243069D-02  -0.221252D-03
  -0.171567D+00   0.745452D-02  -0.760027D-05
   0.745452D-02   0.737626D-01  -0.106960D+00
  -0.760027D-05  -0.106960D+00  -0.157124D+00
  -0.538258D+00  -0.448993D-02   0.152735D-01
  -0.448993D-02   0.735412D+00  -0.182822D-01
   0.152735D-01  -0.182822D-01   0.439109D+00
   0.617695D+00   0.887469D-02  -0.250240D+00
   0.887469D-02  -0.973260D-02  -0.186089D+00
  -0.250240D+00  -0.186089D+00   0.435319D+00
   0.146576D-01  -0.118326D+00   0.420769D-02
  -0.118326D+00  -0.104830D-01   0.694145D-02
   0.420769D-02   0.694145D-02  -0.232685D-01
  -0.181260D+00   0.233029D-01   0.384370D-01
   0.233029D-01   0.296001D+00  -0.263979D-01
   0.384370D-01  -0.263979D-01   0.456990D-01
  -0.397140D-01  -0.496925D-01  -0.241922D+00
  -0.496925D-01   0.318128D-01   0.198386D-02
  -0.241922D+00   0.198386D-02   0.978170D-02
   0.941441D+00  -0.488269D-01   0.116697D+00
  -0.488269D-01   0.520064D-01   0.149397D+00
   0.116697D+00   0.149397D+00  -0.426131D+00
   0.312263D-02  -0.190826D+00  -0.233312D+00
  -0.190826D+00   0.167224D-01   0.774481D-03
  -0.233312D+00   0.774481D-03  -0.217038D-02
   0.239154D+00  -0.701718D-02   0.398899D-01
  -0.701718D-02   0.152871D+00   0.101021D+00
   0.398899D-01   0.101021D+00  -0.324668D+00
   0.157067D-01   0.148234D+00  -0.210499D-01
   0.148234D+00  -0.583943D-02  -0.201054D-02
  -0.210499D-01  -0.201054D-02   0.135589D-01
   0.110053D-01   0.115618D+00   0.489379D-01
   0.115618D+00  -0.161886D-01   0.111797D-02
   0.489379D-01   0.111797D-02  -0.241172D-02
  -0.937830D-02   0.241402D-01   0.655182D-01
   0.241402D-01  -0.101235D-01  -0.530947D-02
   0.655182D-01  -0.530947D-02  -0.647738D-02
   0.259262D+00   0.153652D-01  -0.187315D+00
   0.153652D-01   0.650520D-01   0.286409D+00
  -0.187315D+00   0.286409D+00  -0.178260D+00
  -0.156882D+01   0.473383D-01  -0.254948D-01
   0.473383D-01  -0.292440D+00  -0.189382D-01
  -0.254948D-01  -0.189382D-01  -0.177090D+00
  -0.584051D-01  -0.854912D+00  -0.160201D+00
  -0.854912D+00   0.620934D-01  -0.118551D-01
  -0.160201D+00  -0.118551D-01  -0.758042D-02
   0.454920D+00   0.537082D-02   0.608778D-02
   0.537082D-02   0.799998D+00   0.167457D+00
   0.608778D-02   0.167457D+00   0.387790D+00
  -0.223995D-01  -0.147326D+00   0.383909D-01
  -0.147326D+00  -0.643351D-02  -0.842459D-02
   0.383909D-01  -0.842459D-02  -0.128757D-01
  -0.758813D-01   0.223652D-01  -0.146628D-01
   0.223652D-01   0.815099D+00   0.211921D+00
  -0.146628D-01   0.211921D+00   0.100873D+01
  -0.283206D-01  -0.149104D+00   0.276524D-01
  -0.149104D+00  -0.133363D-01   0.667642D-02
   0.276524D-01   0.667642D-02   0.173079D-01
   0.166889D+00  -0.156313D-01   0.716839D-02
  -0.156313D-01   0.168151D+00  -0.918191D-01
   0.716839D-02  -0.918191D-01  -0.182009D+00
   0.125776D+01  -0.591228D-01   0.518473D-01
  -0.591228D-01  -0.154938D+00  -0.259101D+00
   0.518473D-01  -0.259101D+00  -0.640868D-01
   0.903401D-01   0.529829D-01  -0.102862D+00
   0.529829D-01  -0.195125D+00   0.137185D+00
  -0.102862D+00   0.137185D+00  -0.232702D+00
  -0.452271D+00   0.870894D-02   0.110732D-01
   0.870894D-02  -0.199528D+00   0.366263D-01
   0.110732D-01   0.366263D-01  -0.221006D+00
   0.168717D-01   0.206559D+00   0.926430D-01
   0.206559D+00  -0.148866D-01   0.639841D-03
   0.926430D-01   0.639841D-03   0.208601D-02
  -0.302563D+01   0.110220D+00  -0.751671D-01
   0.110220D+00  -0.592093D-02   0.113373D+00
  -0.751671D-01   0.113373D+00   0.272114D+00
  -0.183973D+00  -0.124039D-01   0.189329D-01
  -0.124039D-01  -0.243685D+00  -0.142565D+00
   0.189329D-01  -0.142565D+00  -0.136531D+00
  -0.545298D-02  -0.295898D+00  -0.229974D+00
  -0.295898D+00   0.264314D-01   0.594928D-02
  -0.229974D+00   0.594928D-02  -0.304072D-02
   0.528402D+00  -0.117142D-02   0.155303D-01
  -0.117142D-02   0.326038D-01  -0.273887D-03
   0.155303D-01  -0.273887D-03   0.842159D-01
  -0.496126D-01  -0.553938D+00  -0.940437D-01
  -0.553938D+00   0.414029D-01  -0.759571D-02
  -0.940437D-01  -0.759571D-02  -0.403326D-02
   0.138662D-01  -0.380263D-01   0.176751D-01
  -0.380263D-01  -0.378344D+00   0.539097D+00
   0.176751D-01   0.539097D+00   0.523054D-01
  -0.120972D+01  -0.103905D-01  -0.355197D-01
  -0.103905D-01  -0.194933D+00  -0.247334D+00
  -0.355197D-01  -0.247334D+00  -0.166121D+00
  -0.186429D+01   0.597446D-01  -0.391456D-01
   0.597446D-01  -0.524804D+00  -0.158911D+00
  -0.391456D-01  -0.158911D+00  -0.552241D-01
  -0.806489D-01  -0.135614D+01  -0.224015D+00
  -0.135614D+01   0.108313D+00  -0.171501D-01
  -0.224015D+00  -0.171501D-01  -0.366531D-02
  -0.157143D+01   0.214427D-01  -0.253606D-01
   0.214427D-01  -0.125721D+01  -0.388683D+00
  -0.253606D-01  -0.388683D+00  -0.524381D+00
  -0.372836D-01  -0.257936D+00  -0.196660D-01
  -0.257936D+00   0.198212D-01  -0.307326D-02
  -0.196660D-01  -0.307326D-02  -0.868949D-02
   0.879987D+00  -0.191263D-01   0.326385D-01
  -0.191263D-01   0.102659D+00  -0.169007D+00
   0.326385D-01  -0.169007D+00   0.168026D+01
   0.528609D-01  -0.513548D-01  -0.305042D-02
  -0.513548D-01  -0.406779D+00   0.744469D-01
  -0.305042D-02   0.744469D-01  -0.133219D+00
   0.117481D+00   0.189128D-01   0.612635D-02
   0.189128D-01   0.517360D+00  -0.615816D-01
   0.612635D-02  -0.615816D-01   0.591033D+00
  -0.269609D-01  -0.600039D+00  -0.188251D+00
  -0.600039D+00   0.483927D-01  -0.403092D-02
  -0.188251D+00  -0.403092D-02  -0.170599D-01
  -0.142196D+01  -0.426591D-01   0.360165D+00
  -0.426591D-01   0.328745D+00  -0.298835D+00
   0.360165D+00  -0.298835D+00   0.122104D+00
  -0.799679D+00   0.226489D+00  -0.689633D+00
   0.226489D+00   0.180915D+00  -0.140953D+00
  -0.689633D+00  -0.140953D+00   0.368670D-01
  -0.137821D+00   0.107314D-01  -0.646797D-02
   0.107314D-01  -0.864556D-01   0.120251D+00
  -0.646797D-02   0.120251D+00   0.667887D+00
  -0.230555D-01   0.216369D+00  -0.632594D-01
   0.216369D+00   0.274965D+00  -0.553825D+00
  -0.632594D-01  -0.553825D+00  -0.289709D+00
  -0.378581D+01   0.933683D-01  -0.847569D-01
   0.933683D-01  -0.141011D+01  -0.411446D+00
  -0.847569D-01  -0.411446D+00  -0.209842D+00
   0.934839D-01   0.475066D+00   0.249875D+00
   0.475066D+00  -0.172447D-01   0.510230D-02
   0.249875D+00   0.510230D-02   0.120091D-01
  -0.253347D+01   0.969029D-01  -0.417958D-01
   0.969029D-01   0.251973D+00   0.245156D+00
  -0.417958D-01   0.245156D+00   0.151984D+00
   0.365859D+01  -0.605303D-01   0.749970D-01
  -0.605303D-01   0.140427D+01   0.177131D+00
   0.749970D-01   0.177131D+00   0.318315D+00
   0.109135D-01   0.103800D+01   0.573678D+00
   0.103800D+01  -0.836521D-01  -0.334802D-02
   0.573678D+00  -0.334802D-02   0.213684D-01
   0.120047D-01   0.716628D+00   0.180656D+00
   0.716628D+00  -0.314906D-01   0.653487D-02
   0.180656D+00   0.653487D-02   0.135060D-01
   0.685401D-01  -0.195990D-01  -0.153140D-01
  -0.195990D-01   0.510361D+00  -0.117935D+00
  -0.153140D-01  -0.117935D+00   0.503952D+00
   0.328459D+00   0.710557D-01  -0.108051D-02
   0.710557D-01   0.187775D+01   0.306636D+00
  -0.108051D-02   0.306636D+00   0.270907D+00
  -0.472449D-01   0.159434D-02  -0.250814D+00
   0.159434D-02   0.148184D-01   0.416936D-01
  -0.250814D+00   0.416936D-01  -0.699327D-01
  -0.217917D-01   0.586020D-01   0.146193D+00
   0.586020D-01   0.279427D-01   0.860062D-02
   0.146193D+00   0.860062D-02  -0.953327D-02
  -0.390656D+00   0.232926D-01   0.295154D-01
   0.232926D-01   0.399066D+00   0.165332D+00
   0.295154D-01   0.165332D+00  -0.202437D+00
   0.382302D+00  -0.882778D+00  -0.203905D+00
  -0.882778D+00   0.902258D-01  -0.180941D-01
  -0.203905D+00  -0.180941D-01  -0.192604D-01
   0.247930D+01   0.638243D-01   0.899290D-01
   0.638243D-01   0.120714D+00  -0.394590D-01
   0.899290D-01  -0.394590D-01  -0.562073D-01
   0.496913D+00   0.861414D-02   0.221802D-01
   0.861414D-02   0.559893D+00   0.253152D+00
   0.221802D-01   0.253152D+00  -0.319078D-01
  -0.709422D+01   0.246304D+00  -0.148394D+00
   0.246304D+00  -0.543425D+00  -0.100581D+00
  -0.148394D+00  -0.100581D+00   0.118462D+00
  -0.133614D+00  -0.128106D+01  -0.237709D+00
  -0.128106D+01   0.935798D-01  -0.170432D-01
  -0.237709D+00  -0.170432D-01  -0.806976D-02
   0.163922D-01   0.485826D+00  -0.581299D+00
   0.485826D+00   0.648300D+00  -0.694144D+00
  -0.581299D+00  -0.694144D+00   0.467648D+00
   0.534523D-01   0.111997D+01   0.778225D+00
   0.111997D+01  -0.661673D-01  -0.236476D-01
   0.778225D+00  -0.236476D-01   0.576805D-01
   0.326759D+00  -0.299817D-02   0.481984D+00
  -0.299817D-02  -0.213175D+00  -0.106705D+00
   0.481984D+00  -0.106705D+00  -0.526677D+00
   0.711235D+00  -0.346227D-02  -0.622973D-01
  -0.346227D-02  -0.282859D+00   0.770304D+00
  -0.622973D-01   0.770304D+00   0.385402D+00
   0.401825D-01  -0.452235D+00   0.272426D+00
  -0.452235D+00   0.267657D-01   0.268903D-01
   0.272426D+00   0.268903D-01   0.475299D-01
   0.219591D+00  -0.231237D-01  -0.240235D-01
  -0.231237D-01  -0.617962D+00   0.319188D+00
  -0.240235D-01   0.319188D+00  -0.808368D-01
  -0.583550D-01  -0.431256D+00   0.124607D+01
  -0.431256D+00   0.635384D-02  -0.429309D-01
   0.124607D+01  -0.429309D-01   0.515864D-01
   0.503719D+00   0.806422D-03   0.218862D-01
   0.806422D-03   0.686024D+00   0.514001D+00
   0.218862D-01   0.514001D+00  -0.936219D-01
   0.599827D-01   0.108899D+00  -0.796010D-01
   0.108899D+00   0.527929D-01   0.485578D-02
  -0.796010D-01   0.485578D-02   0.420496D-01
  -0.850401D+00  -0.156913D-01   0.120911D+00
  -0.156913D-01  -0.100095D+01   0.138146D+00
   0.120911D+00   0.138146D+00  -0.736132D+00
  -0.662945D+00  -0.345115D-01  -0.157839D+00
  -0.345115D-01  -0.375348D+00   0.302020D+00
  -0.157839D+00   0.302020D+00  -0.304239D+00
  -0.269114D+01   0.114568D+00  -0.527198D-01
   0.114568D+00   0.336802D+00   0.136745D+00
  -0.527198D-01   0.136745D+00  -0.411224D-01
  -0.635602D-02  -0.290877D+00  -0.895388D-01
  -0.290877D+00   0.305814D-02   0.293802D-02
  -0.895388D-01   0.293802D-02  -0.438572D-02
  -0.905022D-01  -0.372736D-01  -0.316764D+00
  -0.372736D-01  -0.399245D-02   0.105445D-02
  -0.316764D+00   0.105445D-02  -0.177745D-01
  -0.173216D+01   0.753316D-01  -0.231847D-01
   0.753316D-01  -0.982544D-01  -0.177423D+00
  -0.231847D-01  -0.177423D+00  -0.486887D-01
   0.221048D+01  -0.118659D+00   0.562282D-01
  -0.118659D+00  -0.606460D+00  -0.754397D-02
   0.562282D-01  -0.754397D-02  -0.316640D+00
  -0.400492D-01  -0.109829D+01  -0.395307D+00
  -0.109829D+01   0.682151D-01  -0.102473D-01
  -0.395307D+00  -0.102473D-01  -0.182196D-01
   0.285404D+01  -0.186873D-01   0.543911D-01
  -0.186873D-01   0.192537D+01   0.247578D+00
   0.543911D-01   0.247578D+00   0.268125D+00
  -0.330104D+00   0.510353D+00   0.134205D+00
   0.510353D+00  -0.290854D+00  -0.571017D-01
   0.134205D+00  -0.571017D-01  -0.707507D+00
  -0.576572D+00  -0.324256D+00  -0.337398D-01
  -0.324256D+00  -0.416740D+00  -0.110333D+00
  -0.337398D-01  -0.110333D+00  -0.118565D+01
  -0.212582D+01   0.104499D+00  -0.446451D-01
   0.104499D+00   0.644410D+00   0.143663D+00
  -0.446451D-01   0.143663D+00   0.215262D+00
  -0.837426D+00  -0.464967D-01  -0.927533D-01
  -0.464967D-01  -0.212514D+01  -0.518593D+00
  -0.927533D-01  -0.518593D+00   0.137416D+01
  -0.926202D-01  -0.193778D+01  -0.483519D+00
  -0.193778D+01   0.140845D+00  -0.184335D-01
  -0.483519D+00  -0.184335D-01  -0.194723D-01
  -0.125430D+01   0.141996D+00  -0.318598D-01
   0.141996D+00   0.190867D+01   0.152504D+00
  -0.318598D-01   0.152504D+00   0.435596D+00
  -0.705623D+00   0.905706D-01  -0.104254D+00
   0.905706D-01   0.941933D+00  -0.416543D+00
  -0.104254D+00  -0.416543D+00   0.162545D+01
   0.112227D+01  -0.109413D+01   0.626269D+00
  -0.109413D+01   0.682737D+00  -0.103267D+00
   0.626269D+00  -0.103267D+00   0.915840D+00
   0.385339D+01   0.285313D+00  -0.177793D+00
   0.285313D+00   0.188512D+01  -0.172822D+00
  -0.177793D+00  -0.172822D+00   0.273503D+01
  -0.919752D+00  -0.623606D-01   0.765384D+00
  -0.623606D-01  -0.125318D+01   0.337420D-01
   0.765384D+00   0.337420D-01  -0.524624D+00
   0.922681D+00  -0.417624D-01   0.693452D+00
  -0.417624D-01   0.140628D+01  -0.941137D-01
   0.693452D+00  -0.941137D-01   0.625191D+00
  -0.990435D+00  -0.400420D+00   0.178563D+00
  -0.400420D+00  -0.154328D+01   0.476894D+00
   0.178563D+00   0.476894D+00  -0.230782D+01
  -0.177275D+01  -0.344639D+00  -0.378018D+00
  -0.344639D+00  -0.344471D+00   0.378911D-01
  -0.378018D+00   0.378911D-01  -0.703543D+00
  -0.725386D+01   0.307777D+00  -0.231445D-02
   0.307777D+00  -0.146850D+01   0.104766D+00
  -0.231445D-02   0.104766D+00  -0.274261D+01
   0.116130D+01  -0.161204D+00   0.737189D+00
  -0.161204D+00   0.202506D+01  -0.145718D+00
   0.737189D+00  -0.145718D+00   0.144542D+00
   0.167375D+01  -0.719466D+00  -0.146472D+00
  -0.719466D+00   0.182509D+01  -0.859422D+00
  -0.146472D+00  -0.859422D+00  -0.899850D+00
   0.185940D+01   0.696196D+00   0.201476D+00
   0.696196D+00   0.184468D+01  -0.918508D+00
   0.201476D+00  -0.918508D+00  -0.958375D+00
   0.870052D+00  -0.244619D+00   0.140590D+01
  -0.244619D+00   0.173504D+00   0.408352D+00
   0.140590D+01   0.408352D+00   0.565124D+00
   0.126360D+01   0.975349D-01  -0.101504D+01
   0.975349D-01   0.190255D+00   0.655207D+00
  -0.101504D+01   0.655207D+00   0.632720D+00
   0.248132D+00   0.811075D+00   0.335455D+00
   0.811075D+00  -0.684295D-01   0.106569D+01
   0.335455D+00   0.106569D+01  -0.245772D+01
   0.685974D+00  -0.861306D+00   0.239168D+01
  -0.861306D+00  -0.346399D-01   0.163069D+00
   0.239168D+01   0.163069D+00   0.530904D+00
   0.107185D+01   0.674072D+00  -0.195771D+01
   0.674072D+00  -0.154436D+00   0.435133D+00
  -0.195771D+01   0.435133D+00   0.459580D+00
   0.254537D+00   0.128736D+01   0.710346D-01
   0.128736D+01  -0.786885D+00   0.261693D+00
   0.710346D-01   0.261693D+00   0.122175D+01
   0.858106D+00   0.262635D+00   0.325142D+00
   0.262635D+00   0.595154D+00   0.272238D+00
   0.325142D+00   0.272238D+00  -0.663588D+00
   0.165315D+01  -0.189040D+00  -0.171192D+00
  -0.189040D+00   0.773184D+00   0.350765D+00
  -0.171192D+00   0.350765D+00  -0.921132D+00
   0.441641D+01  -0.110630D+01   0.833755D+00
  -0.110630D+01  -0.746044D+00  -0.460471D+00
   0.833755D+00  -0.460471D+00   0.779642D-01
  -0.588465D+01  -0.484176D+00   0.497156D+00
  -0.484176D+00   0.118219D+01   0.537379D+00
   0.497156D+00   0.537379D+00  -0.865564D-01
   0.153298D+00  -0.593419D+00  -0.859302D-02
  -0.593419D+00   0.104065D+01  -0.625325D+00
